oid;tingid
11486;15537
11487;15538
11488;665
11489;15539
11490;666
11491;15540
11492;667
11493;668
11494;669
11495;670
11496;671
11497;672
11498;15541
11499;15542
11500;15543
11501;15544
11502;15545
11503;15546
11504;673
11505;674
11506;675
11507;676
11508;677
11509;678
11510;679
11511;680
11512;15547
11513;15548
11514;15549
11515;15550
11516;681
11517;15551
11518;15552
11519;15553
11520;682
11521;15554
11522;15555
11523;683
11524;15556
11525;15557
11526;15558
11527;15559
11528;15560
11529;15561
11530;15562
11531;15563
11532;15564
11533;15565
11534;15566
11535;15567
11536;684
11537;15568
11538;15569
11539;685
11540;15570
11541;15571
11542;15572
11543;15573
11544;15574
11545;15575
11546;15576
11547;15577
11548;15578
11549;15579
11550;15580
11551;15581
11552;686
11553;15582
11554;15583
11555;687
11556;15584
11557;15585
11558;15586
11559;15587
11560;15588
11561;15589
11562;15590
11563;15591
11564;15592
11565;15593
11566;15594
11567;15595
11568;688
11569;15596
11570;15597
11571;689
11572;15598
11573;15599
11574;15600
11575;15601
11576;15602
11577;15603
11578;15604
11579;15605
11580;15606
11581;15607
11582;15608
11583;15609
11584;15610
11585;15611
11586;15612
11587;690
11588;15613
11589;15614
11590;15615
11591;15616
11592;15617
11593;15618
11594;15619
11595;15620
11596;15621
11597;15622
11598;15623
11599;15624
11600;15625
11601;15626
11602;15627
11603;691
11604;15628
11605;15629
11606;15630
11607;15631
11608;15632
11609;15633
11610;15634
11611;15635
11612;15636
11613;15637
11614;15638
11615;15639
11616;15640
11617;15641
11618;15642
11619;692
11620;15643
11621;15644
11622;15645
11623;15646
11624;15647
11625;15648
11626;15649
11627;15650
11628;15651
11629;15652
11630;15653
11631;15654
11632;15655
11633;15656
11634;15657
11635;693
11636;15658
11637;15659
11638;15660
11639;15661
11640;15662
11641;15663
11642;15664
11643;15665
11644;15666
11645;15667
11646;15668
11647;15669
11648;15670
11649;15671
11650;15672
11651;694
11652;15673
11653;15674
11654;15675
11655;15676
11656;15677
11657;15678
11658;15679
11659;15680
11660;15681
11661;15682
11662;15683
11663;15684
11664;15685
11665;15686
11666;15687
11667;695
11668;15688
11669;15689
11670;15690
11671;15691
11672;15692
11673;15693
11674;15694
11675;15695
11676;15696
11677;15697
11678;15698
11679;15699
11680;15700
11681;15701
11682;15702
11683;696
11684;15703
11685;15704
11686;15705
11687;15706
11688;15707
11689;15708
11690;15709
11691;15710
11692;15711
11693;15712
11694;15713
11695;15714
11696;15715
11697;15716
11698;15717
11699;697
11700;15718
11701;15719
11702;15720
11703;15721
11704;15722
11705;15723
11706;15724
11707;15725
11708;15726
11709;15727
11710;15728
11711;15729
11712;15730
11713;15731
11714;15732
11715;698
11716;15733
11717;15734
11718;15735
11719;15736
11720;15737
11721;15738
11722;15739
11723;15740
11724;15741
11725;15742
11726;15743
11727;15744
11728;15745
11729;15746
11730;15747
11731;699
11732;15748
11733;15749
11734;15750
11735;15751
11736;15752
11737;15753
11738;15754
11739;15755
11740;15756
11741;15757
11742;15758
11743;15759
11744;15760
11745;15761
11746;15762
11747;700
11748;15763
11749;15764
11750;15765
11751;15766
11752;15767
11753;15768
11754;15769
11755;15770
11756;15771
11757;15772
11758;15773
11759;15774
11760;15775
11761;15776
11762;15777
11763;701
11764;15778
11765;15779
11766;15780
11767;15781
11768;15782
11769;15783
11770;15784
11771;15785
11772;15786
11773;15787
11774;15788
11775;15789
11776;15790
11777;15791
11778;15792
11779;15793
11780;15794
11781;15795
11782;15796
11783;15797
11784;15798
11785;15799
11786;15800
11787;15801
11788;15802
11789;15803
11790;15804
11791;15805
11792;15806
11793;15807
11794;15808
11795;15809
11796;15810
11797;15811
11798;15812
11799;15813
11800;15814
11801;15815
11802;15816
11803;15817
11804;15818
11805;15819
11806;15820
11807;15821
11808;15822
11809;15823
11810;15824
11811;15825
11812;15826
11813;15827
11814;15828
11815;15829
11816;15830
11817;15831
11818;15832
11819;15833
11820;15834
11821;15835
11822;15836
11823;15837
11824;15838
11825;15839
11826;15840
11827;15841
11828;15842
11829;15843
11830;15844
11831;15845
11832;15846
11833;15847
11834;15848
11835;15849
11836;15850
11837;15851
11838;15852
11839;15853
11840;15854
11841;15855
11842;15856
11843;15857
11844;15858
11845;15859
11846;15860
11847;15861
11848;15862
11849;15863
11850;15864
11851;15865
11852;15866
11853;15867
11854;15868
11855;15869
11856;15870
11857;15871
11858;15872
11859;15873
11860;15874
11861;15875
11862;15876
11863;15877
11864;15878
11865;15879
11866;15880
11867;15881
11868;15882
11869;15883
11870;15884
11871;15885
11872;15886
11873;15887
11874;15888
11875;15889
11876;15890
11877;15891
11878;15892
11879;15893
11880;15894
11881;15895
11882;15896
11883;15897
11884;15898
11885;15899
11886;15900
11887;15901
11888;15902
11889;15903
11890;15904
11891;15905
11892;15906
11893;15907
11894;15908
11895;15909
11896;15910
11897;15911
11898;15912
11899;15913
11900;15914
11901;15915
11902;15916
11903;15917
11904;15918
11905;15919
11906;15920
11907;15921
11908;15922
11909;15923
11910;15924
11911;15925
11912;15926
11913;15927
11914;15928
11915;15929
11916;15930
11917;15931
11918;15932
11919;15933
11920;15934
11921;15935
11922;15936
11923;15937
11924;15938
11925;15939
11926;15940
11927;15941
11928;15942
11929;15943
11930;15944
11931;15945
11932;15946
11933;15947
11934;15948
11935;15949
11936;15950
11937;15951
11938;15952
11939;15953
11940;15954
11941;15955
11942;15956
11943;15957
11944;15958
11945;15959
11946;15960
11947;15961
11948;15962
11949;15963
11950;15964
11951;15965
11952;15966
11953;15967
11954;15968
11955;15969
11956;15970
11957;15971
11958;15972
11959;15973
11960;15974
11961;15975
11962;15976
11963;15977
11964;15978
11965;15979
11966;15980
11967;15981
11968;15982
11969;15983
11970;15984
11971;15985
11972;15986
11973;15987
11974;15988
11975;15989
11976;15990
11977;15991
11978;15992
11979;15993
11980;15994
11981;15995
11982;15996
11983;15997
11984;15998
11985;15999
11986;16000
11987;16001
11988;16002
11989;16003
11990;16004
11991;16005
11992;16006
11993;16007
11994;16008
11995;16009
11996;16010
11997;16011
11998;16012
11999;16013
12000;16014
12001;16015
12002;16016
12003;16017
12004;16018
12005;16019
12006;16020
12007;16021
12008;16022
12009;16023
12010;16024
12011;16025
12012;16026
12013;16027
12014;16028
12015;16029
12016;16030
12017;16031
12018;16032
12019;16033
12020;16034
12021;16035
12022;16036
12023;16037
12024;16038
12025;16039
12026;16040
12027;16041
12028;16042
12029;16043
12030;16044
12031;16045
12032;16046
12033;16047
12034;16048
12035;16049
12036;16050
12037;16051
12038;16052
12039;16053
12040;16054
12041;16055
12042;16056
12043;16057
12044;16058
12045;16059
12046;16060
12047;16061
12048;16062
12049;16063
12050;16064
12051;16065
12052;16066
12053;16067
12054;16068
12055;16069
12056;16070
12057;16071
12058;16072
12059;16073
12060;16074
12061;16075
12062;16076
12063;16077
12064;16078
12065;16079
12066;16080
12067;16081
12068;16082
12069;16083
12070;16084
12071;16085
12072;16086
12073;16087
12074;16088
12075;16089
12076;16090
12077;16091
12078;16092
12079;16093
12080;16094
12081;16095
12082;16096
12083;16097
12084;16098
12085;16099
12086;16100
12087;16101
12088;16102
12089;16103
12090;16104
12091;16105
12092;16106
12093;16107
12094;16108
12095;16109
12096;16110
12097;16111
12098;16112
12099;16113
12100;16114
12101;16115
12102;16116
12103;16117
12104;16118
12105;16119
12106;16120
12107;16121
12108;16122
12109;16123
12110;16124
12111;16125
12112;16126
12113;16127
12114;16128
12115;16129
12116;16130
12117;16131
12118;16132
12119;16133
12120;16134
12121;16135
12122;16136
12123;16137
12124;16138
12125;16139
12126;16140
12127;16141
12128;16142
12129;16143
12130;16144
12131;16145
12132;16146
12133;16147
12134;16148
12135;16149
12136;16150
12137;16151
12138;16152
12139;16153
12140;16154
12141;16155
12142;16156
12143;16157
12144;16158
12145;16159
12146;16160
12147;16161
12148;16162
12149;16163
12150;16164
12151;16165
12152;16166
12153;16167
12154;16168
12155;16169
12156;16170
12157;16171
12158;16172
12159;16173
12160;16174
12161;16175
12162;16176
12163;16177
12164;16178
12165;16179
12166;16180
12167;16181
12168;16182
12169;16183
12170;16184
12171;16185
12172;16186
12173;16187
12174;16188
12175;16189
12176;16190
12177;16191
12178;16192
12179;16193
12180;16194
12181;16195
12182;16196
12183;16197
12184;16198
12185;16199
12186;16200
12187;16201
12188;16202
12189;16203
12190;16204
12191;16205
12192;16206
12193;16207
12194;16208
12195;16209
12196;16210
12197;16211
12198;16212
12199;16213
12200;16214
12201;16215
12202;16216
12203;16217
12204;16218
12205;16219
12206;16220
12207;16221
12208;16222
12209;16223
12210;16224
12211;16225
12212;16226
12213;16227
12214;16228
12215;16229
12216;16230
12217;16231
12218;16232
12219;16233
12220;16234
12221;16235
12222;16236
12223;16237
12224;16238
12225;16239
12226;16240
12227;16241
12228;16242
12229;16243
12230;16244
12231;16245
12232;16246
12233;16247
12234;16248
12235;16249
12236;16250
12237;16251
12238;16252
12239;16253
12240;16254
12241;16255
12242;16256
12243;16257
12244;16258
12245;16259
12246;16260
12247;16261
12248;16262
12249;16263
12250;16264
12251;16265
12252;16266
12253;16267
12254;16268
12255;16269
12256;16270
12257;16271
12258;16272
12259;16273
12260;16274
12261;16275
12262;16276
12263;16277
12264;16278
12265;16279
12266;16280
12267;16281
12268;16282
12269;16283
12270;16284
12271;16285
12272;16286
12273;16287
12274;16288
12275;16289
12276;16290
12277;16291
12278;16292
12279;16293
12280;16294
12281;16295
12282;16296
12283;16297
12284;16298
12285;16299
12286;16300
12287;16301
12288;16302
12289;16303
12290;16304
12291;16305
12292;702
12293;703
12294;704
12295;705
12296;16306
12297;16307
12298;16308
12299;16309
12300;706
12301;16310
12302;16311
12303;707
12304;16312
12305;16313
12306;16314
12307;16315
12308;708
12309;709
12310;710
12311;711
12312;16316
12313;16317
12314;16318
12315;16319
12316;16320
12317;16321
12318;16322
12319;712
12320;16323
12321;16324
12322;16325
12323;16326
12324;713
12325;714
12326;715
12327;716
12328;16327
12329;16328
12330;16329
12331;16330
12332;717
12333;16331
12334;16332
12335;16333
12336;16334
12337;16335
12338;16336
12339;16337
12340;16338
12341;16339
12342;16340
12343;16341
12344;16342
12345;16343
12346;16344
12347;16345
12348;718
12349;16346
12350;16347
12351;16348
12352;16349
12353;16350
12354;16351
12355;16352
12356;16353
12357;16354
12358;16355
12359;16356
12360;16357
12361;16358
12362;16359
12363;16360
12364;16361
12365;16362
12366;16363
12367;16364
12368;16365
12369;16366
12370;16367
12371;16368
12372;16369
12373;16370
12374;16371
12375;16372
12376;16373
12377;16374
12378;16375
12379;16376
12380;16377
12381;16378
12382;16379
12383;16380
12384;16381
12385;16382
12386;16383
12387;16384
12388;16385
12389;16386
12390;16387
12391;16388
12392;16389
12393;16390
12394;16391
12395;16392
12396;16393
12397;16394
12398;16395
12399;16396
12400;16397
12401;16398
12402;16399
12403;16400
12404;16401
12405;16402
12406;16403
12407;16404
12408;16405
12409;16406
12410;16407
12411;16408
12412;16409
12413;16410
12414;16411
12415;16412
12416;16413
12417;16414
12418;16415
12419;719
12420;16416
12421;16417
12422;16418
12423;720
12424;16419
12425;16420
12426;16421
12427;16422
12428;16423
12429;16424
12430;16425
12431;16426
12432;16427
12433;16428
12434;16429
12435;16430
12436;16431
12437;16432
12438;16433
12439;721
12440;16434
12441;16435
12442;16436
12443;16437
12444;16438
12445;16439
12446;16440
12447;16441
12448;16442
12449;16443
12450;16444
12451;722
12452;16445
12453;16446
12454;16447
12455;723
12456;16448
12457;16449
12458;16450
12459;16451
12460;16452
12461;16453
12462;16454
12463;16455
12464;16456
12465;16457
12466;16458
12467;724
12468;16459
12469;16460
12470;16461
12471;16462
12472;16463
12473;16464
12474;16465
12475;16466
12476;16467
12477;16468
12478;16469
12479;16470
12480;725
12481;726
12482;727
12483;728
12484;729
12485;730
12486;731
12487;732
12488;16471
12489;16472
12490;16473
12491;16474
12492;733
12493;16475
12494;16476
12495;734
12496;16477
12497;735
12498;16478
12499;736
12500;737
12501;738
12502;739
12503;740
12504;741
12505;742
12506;743
12507;744
12508;745
12509;16479
12510;16480
12511;16481
12512;746
12513;16482
12514;747
12515;16483
12516;748
12517;749
12518;750
12519;751
12520;752
12521;753
12522;16484
12523;16485
12524;16486
12525;16487
12526;16488
12527;16489
12528;754
12529;755
12530;756
12531;757
12532;16490
12533;16491
12534;16492
12535;16493
12536;16494
12537;16495
12538;16496
12539;16497
12540;758
12541;16498
12542;16499
12543;16500
12544;759
12545;760
12546;16501
12547;761
12548;16502
12549;16503
12550;16504
12551;16505
12552;16506
12553;16507
12554;16508
12555;16509
12556;16510
12557;16511
12558;16512
12559;16513
12560;762
12561;763
12562;16514
12563;764
12564;16515
12565;16516
12566;16517
12567;16518
12568;16519
12569;16520
12570;16521
12571;16522
12572;16523
12573;16524
12574;16525
12575;16526
12576;16527
12577;16528
12578;16529
12579;16530
12580;16531
12581;16532
12582;16533
12583;16534
12584;16535
12585;16536
12586;16537
12587;16538
12588;16539
12589;16540
12590;16541
12591;16542
12592;16543
12593;16544
12594;16545
12595;16546
12596;16547
12597;16548
12598;16549
12599;16550
12600;16551
12601;16552
12602;16553
12603;16554
12604;16555
12605;16556
12606;16557
12607;16558
12608;16559
12609;16560
12610;16561
12611;765
12612;16562
12613;16563
12614;16564
12615;16565
12616;16566
12617;16567
12618;16568
12619;16569
12620;16570
12621;16571
12622;16572
12623;16573
12624;16574
12625;16575
12626;16576
12627;766
12628;16577
12629;16578
12630;16579
12631;16580
12632;16581
12633;16582
12634;16583
12635;16584
12636;16585
12637;16586
12638;16587
12639;16588
12640;16589
12641;16590
12642;16591
12643;16592
12644;16593
12645;16594
12646;16595
12647;16596
12648;16597
12649;16598
12650;16599
12651;16600
12652;16601
12653;16602
12654;16603
12655;16604
12656;16605
12657;16606
12658;16607
12659;16608
12660;16609
12661;16610
12662;16611
12663;16612
12664;16613
12665;16614
12666;16615
12667;16616
12668;16617
12669;16618
12670;16619
12671;16620
12672;16621
12673;16622
12674;16623
12675;767
12676;16624
12677;16625
12678;16626
12679;768
12680;16627
12681;16628
12682;16629
12683;16630
12684;16631
12685;16632
12686;16633
12687;16634
12688;16635
12689;16636
12690;16637
12691;769
12692;16638
12693;16639
12694;16640
12695;770
12696;16641
12697;16642
12698;16643
12699;16644
12700;16645
12701;16646
12702;16647
12703;16648
12704;16649
12705;16650
12706;16651
12707;16652
12708;16653
12709;16654
12710;16655
12711;16656
12712;16657
12713;16658
12714;16659
12715;16660
12716;16661
12717;16662
12718;16663
12719;16664
12720;16665
12721;16666
12722;16667
12723;16668
12724;16669
12725;16670
12726;16671
12727;16672
12728;16673
12729;16674
12730;16675
12731;16676
12732;16677
12733;16678
12734;16679
12735;16680
12736;16681
12737;771
12738;772
12739;773
12740;16682
12741;774
12742;775
12743;16683
12744;16684
12745;16685
12746;16686
12747;16687
12748;16688
12749;16689
12750;16690
12751;16691
12752;16692
12753;776
12754;777
12755;778
12756;16693
12757;779
12758;780
12759;16694
12760;16695
12761;16696
12762;16697
12763;16698
12764;16699
12765;16700
12766;16701
12767;16702
12768;16703
12769;16704
12770;16705
12771;16706
12772;16707
12773;16708
12774;16709
12775;16710
12776;16711
12777;16712
12778;16713
12779;16714
12780;16715
12781;16716
12782;16717
12783;16718
12784;16719
12785;16720
12786;16721
12787;16722
12788;16723
12789;16724
12790;16725
12791;16726
12792;16727
12793;16728
12794;16729
12795;16730
12796;16731
12797;16732
12798;16733
12799;16734
12800;16735
12801;16736
12802;16737
12803;16738
12804;16739
12805;16740
12806;16741
12807;16742
12808;16743
12809;16744
12810;16745
12811;16746
12812;16747
12813;16748
12814;16749
12815;16750
12816;16751
12817;16752
12818;16753
12819;16754
12820;16755
12821;16756
12822;16757
12823;16758
12824;16759
12825;16760
12826;16761
12827;16762
12828;16763
12829;16764
12830;16765
12831;16766
12832;16767
12833;16768
12834;16769
12835;16770
12836;16771
12837;16772
12838;16773
12839;16774
12840;16775
12841;16776
12842;16777
12843;16778
12844;16779
12845;16780
12846;16781
12847;16782
12848;16783
12849;16784
12850;16785
12851;16786
12852;16787
12853;16788
12854;16789
12855;16790
12856;16791
12857;16792
12858;16793
12859;16794
12860;16795
12861;16796
12862;16797
12863;16798
12864;16799
12865;16800
12866;16801
12867;16802
12868;16803
12869;16804
12870;16805
12871;16806
12872;16807
12873;16808
12874;16809
12875;16810
12876;16811
12877;16812
12878;16813
12879;16814
12880;16815
12881;16816
12882;16817
12883;16818
12884;16819
12885;16820
12886;16821
12887;16822
12888;16823
12889;16824
12890;16825
12891;16826
12892;16827
12893;16828
12894;16829
12895;16830
12896;16831
12897;16832
12898;16833
12899;16834
12900;16835
12901;16836
12902;16837
12903;16838
12904;16839
12905;16840
12906;16841
12907;16842
12908;16843
12909;16844
12910;16845
12911;16846
12912;16847
12913;16848
12914;16849
12915;16850
12916;16851
12917;16852
12918;16853
12919;16854
12920;16855
12921;16856
12922;16857
12923;16858
12924;16859
12925;16860
12926;16861
12927;16862
12928;16863
12929;16864
12930;16865
12931;16866
12932;16867
12933;16868
12934;16869
12935;16870
12936;16871
12937;16872
12938;16873
12939;16874
12940;16875
12941;16876
12942;16877
12943;16878
12944;16879
12945;16880
12946;16881
12947;16882
12948;16883
12949;16884
12950;16885
12951;16886
12952;16887
12953;16888
12954;16889
12955;16890
12956;16891
12957;16892
12958;16893
12959;16894
12960;16895
12961;16896
12962;16897
12963;16898
12964;16899
12965;16900
12966;16901
12967;16902
12968;16903
12969;16904
12970;16905
12971;16906
12972;16907
12973;16908
12974;16909
12975;16910
12976;16911
12977;16912
12978;16913
12979;16914
12980;16915
12981;16916
12982;16917
12983;16918
12984;16919
12985;16920
12986;16921
12987;16922
12988;16923
12989;16924
12990;16925
12991;16926
12992;16927
12993;16928
12994;16929
12995;16930
12996;16931
